Timestamp,No.,Ticker,Company,Country,Market Cap,P/E,Shares Float,Insider Ownership,Insider Transactions,Institutional Ownership,Institutional Transactions,Float Short,Short Interest,Performance (1 Minute),Performance (2 Minutes),Performance (3 Minutes),Performance (5 Minutes),Performance (15 Minutes),Performance (30 Minutes),Performance (1 Hour),Performance (2 Hours),Performance (4 Hours),Performance (Week),Performance (Month),Performance (Quarter),Performance (Half Year),Performance (Year),Performance (YTD),Average True Range,Volatility (Week),Volatility (Month),20-Day Simple Moving Average,50-Day Simple Moving Average,200-Day Simple Moving Average,Earnings Date,Change from Open,Gap,Average Volume,Relative Volume,Volume,Prev Close,High,Low,Price,Change,After-Hours Close,After-Hours Change
2024-07-19 08:59:21,6,APVO,Aptevo Therapeutics Inc,USA,3.74,,7.69,0.11%,0.00%,0.30%,5.93%,4.53%,0.35,-0.47%,-2.78%,-3.78%,-7.90%,0.10%,10.45%,8.51%,13.02%,12.84%,55.32%,-14.59%,-36.88%,-92.77%,-98.75%,-93.90%,0.09,25.34%,16.38%,22.49%,-23.80%,-91.39%,5/8/2024 8:30:00 AM,5.17%,-1.89%,6282.88,5.07,3844237,0.47,0.53,0.44,0.49,3.18%,,
2024-07-19 08:59:21,7,AUB,Atlantic Union Bankshares Corp,USA,3532.05,14.47,88.81,1.06%,2.07%,66.05%,0.37%,2.46%,2.19,-0.02%,-0.01%,0.06%,0.38%,0.65%,0.77%,0.77%,0.77%,0.77%,9.97%,24.83%,22.27%,15.32%,28.50%,7.68%,1.08,4.13%,2.93%,16.01%,18.93%,19.44%,7/25/2024 8:30:00 AM,0.32%,0.15%,400.87,2.63,127139,39.16,39.37,39.00,39.35,0.47%,,
2024-07-19 08:59:21,8,AUGX,Augmedix Inc,USA,111.72,,47.45,3.11%,-22.99%,82.90%,0.68%,4.30%,2.04,-0.16%,0.06%,0.06%,-0.61%,0.50%,0.50%,0.50%,0.50%,10.75%,148.90%,204.19%,-24.21%,-53.82%,-49.30%,-61.00%,0.16,4.64%,7.56%,152.99%,107.05%,-38.88%,5/13/2024 4:30:00 PM,0.95%,146.62%,738.16,133.16,11857786,0.92,2.30,2.26,2.28,148.95%,,
2024-07-19 08:59:21,9,BCTX,BriaCell Therapeutics Corp,Canada,14.08,,15.46,15.45%,47.00%,12.04%,,3.64%,0.56,0.00%,0.00%,1.17%,1.17%,0.65%,2.39%,2.15%,1.32%,1.32%,-12.92%,-42.54%,-64.15%,-82.50%,-87.97%,-86.84%,0.12,13.80%,13.10%,-24.65%,-43.81%,-76.56%,6/17/2024 8:30:00 AM,-1.53%,2.89%,341.96,4.20,169726,0.76,0.78,0.75,0.77,1.32%,,
2024-07-19 08:59:21,10,BITU,ProShares Ultra Bitcoin ETF,USA,,,,,,,,,,0.19%,0.10%,0.19%,0.88%,2.05%,3.66%,2.59%,3.91%,3.94%,26.89%,-1.31%,-4.78%,,,-14.06%,2.17,5.26%,5.12%,12.52%,-2.46%,-4.74%,,3.63%,1.88%,879.24,3.66,387739,29.23,30.94,29.68,30.86,5.58%,,
2024-07-19 08:59:21,11,CAAS,China Automotive Systems Inc,China,119.64,3.06,10.65,64.73%,0.00%,4.45%,16.42%,0.15%,0.02,0.95%,1.10%,-0.63%,-0.43%,1.17%,3.47%,-3.81%,1.36%,2.94%,12.91%,2.94%,7.40%,28.67%,-22.45%,22.69%,0.19,4.45%,3.97%,10.51%,7.84%,13.75%,5/14/2024 8:30:00 AM,3.47%,9.12%,35.94,95.72,415010,3.51,4.14,3.81,3.96,12.91%,,
2024-07-19 08:59:21,12,CHX,ChampionX Corp.,USA,6724.14,19.18,188.92,0.79%,-1.77%,103.08%,-0.75%,2.56%,4.83,-0.11%,0.00%,0.26%,0.46%,2.08%,0.54%,1.61%,1.03%,1.32%,8.05%,13.32%,-2.67%,33.45%,3.16%,20.88%,0.83,2.80%,2.38%,7.04%,7.82%,11.17%,4/24/2024 4:30:00 PM,2.14%,0.41%,1941.15,2.24,523421,34.43,35.36,34.13,35.31,2.56%,,
2024-07-19 08:59:21,13,CLDI,Calidi Biotherapeutics Inc,USA,11.30,,,,,3.80%,-86.33%,,0.10,0.00%,0.28%,0.28%,0.52%,1.66%,-2.18%,-0.56%,2.92%,3.53%,11.18%,-10.66%,10.00%,-85.45%,-98.33%,-88.34%,0.29,20.68%,13.13%,-2.81%,-15.58%,-83.38%,5/14/2024 4:30:00 PM,-2.22%,10.43%,214.55,5.86,151615,1.63,1.80,1.74,1.76,7.98%,,
2024-07-19 08:59:21,14,CONL,GraniteShares 2x Long COIN Daily ETF,USA,,,,,,,,,,-0.39%,0.22%,0.14%,1.47%,3.95%,6.49%,4.08%,5.85%,6.54%,22.08%,1.41%,5.58%,161.27%,177.21%,55.35%,5.93,14.59%,10.49%,11.96%,6.53%,39.12%,,6.49%,1.64%,2587.30,2.68,835967,48.71,53.02,48.82,52.72,8.24%,,
2024-07-19 08:59:21,15,CONY,YieldMax COIN Option Income Strategy ETF,USA,,,,,,,,,,-0.01%,0.10%,0.16%,0.47%,1.57%,2.22%,1.47%,2.00%,2.27%,1.79%,-9.10%,-17.11%,-0.82%,,-32.92%,0.96,4.37%,3.84%,-2.57%,-9.44%,-15.38%,,2.43%,1.23%,1179.23,2.53,359815,18.69,19.40,18.75,19.38,3.69%,,
2024-07-19 08:59:21,16,COST,Costco Wholesale Corp,USA,373299.36,52.19,442.34,0.22%,-1.77%,69.79%,0.27%,1.62%,7.15,-0.01%,-0.15%,-0.22%,-0.20%,-0.30%,0.58%,0.19%,0.31%,0.32%,-0.10%,-3.30%,18.39%,22.51%,55.42%,27.57%,15.19,1.73%,1.73%,-1.81%,1.26%,19.91%,5/30/2024 4:30:00 PM,0.58%,-0.26%,1869.03,2.04,461072,839.37,848.88,836.51,842.03,0.32%,,
2024-07-19 08:59:21,17,CUTR,Cutera Inc,USA,34.37,,19.73,1.83%,-14.74%,65.10%,-1.21%,36.20%,7.14,-0.58%,-0.87%,-1.16%,-2.84%,0.00%,10.32%,9.62%,9.62%,9.62%,16.33%,4.91%,-25.65%,-43.47%,-89.48%,-51.49%,0.17,11.08%,9.82%,16.92%,-8.14%,-31.04%,5/9/2024 4:30:00 PM,9.62%,0.65%,624.88,3.08,232358,1.55,1.81,1.55,1.71,10.32%,,
2024-07-19 08:59:21,18,DHI,D.R. Horton Inc.,USA,57977.07,11.99,289.60,12.06%,-0.07%,84.32%,0.09%,2.38%,6.89,-0.04%,-0.09%,-0.23%,0.04%,-0.08%,1.19%,1.11%,0.83%,1.05%,14.52%,26.30%,20.69%,15.42%,37.71%,15.84%,5.67,4.17%,2.81%,21.63%,21.04%,25.48%,7/18/2024 8:30:00 AM,0.90%,0.62%,2523.36,2.62,797984,173.42,176.93,171.14,176.06,1.52%,,
2024-07-19 08:59:21,19,DPST,Direxion Daily Regional Banks Bull 3X Shares,USA,,,,,,,,,,0.06%,0.03%,0.20%,0.76%,3.53%,5.93%,3.99%,4.03%,5.07%,27.18%,71.86%,74.87%,28.11%,28.81%,8.05%,6.23,9.72%,6.73%,41.08%,47.22%,48.43%,,5.10%,-0.07%,1303.88,2.74,430520,100.03,105.25,98.49,105.06,5.03%,,
2024-07-19 08:59:21,20,DUST,Direxion Daily Gold Miners Index Bear -2X Shares,USA,,,,,,,,,,0.00%,-0.16%,0.24%,-0.16%,-0.79%,-2.58%,-2.35%,-1.58%,-1.58%,3.48%,-20.61%,-23.72%,-51.29%,-39.65%,-38.76%,0.35,5.15%,4.33%,-9.69%,-13.63%,-40.05%,,-2.95%,5.58%,9793.66,2.00,2366905,6.09,6.45,6.22,6.24,2.46%,,
2024-07-19 08:59:21,21,DXD,ProShares UltraShort Dow 30-2X Shares,USA,,,,,,,,,,0.00%,0.00%,0.03%,-0.08%,0.08%,0.27%,0.50%,0.77%,0.70%,-2.15%,-8.38%,-12.31%,-12.95%,-22.67%,-11.43%,0.63,2.46%,1.86%,-4.11%,-5.84%,-13.76%,,0.37%,0.71%,597.04,3.28,236378,29.74,30.18,29.86,30.06,1.08%,,
2024-07-19 08:59:21,22,ESGU,iShares Trust iShares ESG Aware MSCI USA ETF,USA,,,,,,,,,,-0.05%,-0.03%,0.03%,0.04%,-0.03%,0.12%,0.09%,0.09%,0.09%,-1.31%,1.20%,10.68%,15.50%,20.75%,15.59%,1.08,1.02%,0.77%,0.22%,2.57%,11.91%,,0.16%,-0.07%,882.66,2.96,308623,121.17,121.46,121.02,121.28,0.09%,,
2024-07-19 08:59:21,23,ESHA,ESH Acquisition Corp,USA,153.64,49.74,9.29,36.66%,0.00%,75.98%,,0.03%,0.00,0.00%,0.00%,0.00%,0.00%,0.00%,0.10%,0.10%,0.10%,0.10%,0.10%,0.58%,1.06%,3.40%,,2.26%,0.02,0.06%,0.11%,0.38%,0.74%,2.21%,,0.10%,0.00%,8.28,289.41,283131,10.47,10.48,10.48,10.48,0.10%,,
2024-07-19 08:59:21,24,ETHU,2x Ether ETF,USA,,,,,,,,,,0.17%,0.00%,0.13%,0.50%,1.44%,2.48%,1.53%,2.66%,2.39%,21.13%,-2.44%,,,,-22.46%,0.93,6.25%,5.25%,5.87%,-1.94%,-1.94%,,2.57%,-0.26%,991.51,2.17,259151,11.71,12.02,11.69,11.98,2.31%,,
2024-07-19 08:59:21,25,FAZ,Direxion Daily Financial Bear 3x Shares,USA,,,,,,,,,,0.05%,-0.16%,-0.05%,-0.47%,0.27%,0.38%,0.38%,0.93%,0.71%,-5.78%,-14.20%,-20.97%,-34.88%,-45.08%,-32.59%,0.35,4.32%,3.42%,-8.90%,-10.94%,-30.95%,,0.71%,-0.11%,2632.39,2.30,715666,9.16,9.30,9.14,9.22,0.60%,,
2024-07-19 08:59:21,26,FBL,GraniteShares 2x Long META Daily ETF,USA,,,,,,,,,,-0.37%,-0.48%,-0.50%,-0.56%,-0.13%,2.39%,2.22%,2.02%,2.39%,-6.93%,-8.87%,-13.43%,42.21%,15.02%,54.92%,1.56,6.87%,5.67%,-10.66%,-6.15%,3.00%,,2.47%,0.21%,853.48,5.01,515405,23.41,24.26,23.41,24.04,2.69%,,
2024-07-19 08:59:21,27,FBTC,Fidelity Wise Origin Bitcoin Fund Beneficial Interest,USA,,,,,,,,,,-0.02%,-0.06%,0.00%,0.37%,0.95%,1.75%,1.24%,1.80%,2.00%,13.23%,1.46%,2.72%,59.68%,,39.68%,2.07,2.61%,2.52%,7.16%,1.19%,7.84%,,1.73%,0.95%,5615.14,2.53,1713835,55.60,57.25,56.05,57.10,2.70%,,
2024-07-19 08:59:21,28,GDXD,MicroSectors Gold Miners -3X Inverse Leveraged ETNs,USA,,,,,,,,,,-0.24%,0.50%,0.06%,0.30%,-0.33%,-4.03%,-3.41%,-1.75%,-1.85%,5.67%,-28.52%,-37.15%,-69.64%,-63.03%,-58.20%,1.55,8.17%,6.67%,-14.83%,-20.59%,-59.48%,,-4.34%,8.04%,687.37,3.44,279485,16.42,17.83,16.88,16.97,3.35%,,
2024-07-19 08:59:21,29,GSG,iShares S&P GSCI Commodity-Indexed Trust,USA,,,,,,,,,,0.12%,0.12%,0.12%,0.12%,0.23%,0.39%,0.39%,0.39%,0.39%,-1.28%,-1.99%,-1.86%,7.39%,6.35%,9.05%,0.21,0.60%,0.86%,-1.49%,-1.07%,1.79%,,0.53%,-0.32%,528.21,2.27,141483,21.83,21.88,21.76,21.88,0.21%,,
2024-07-19 08:59:21,30,HBAN,"Huntington Bancshares, Inc.",USA,21702.52,13.52,1430.44,1.30%,-1.79%,82.33%,1.69%,1.76%,25.21,0.27%,0.17%,0.27%,0.37%,0.91%,0.44%,2.64%,4.72%,5.09%,10.60%,20.18%,13.62%,22.34%,26.05%,17.73%,0.35,2.78%,2.30%,13.20%,11.82%,19.76%,7/19/2024 8:30:00 AM,1.94%,2.73%,17216.76,3.06,6349252,14.30,14.97,14.49,14.98,4.72%,,
2024-07-19 08:59:21,31,HE,"Hawaiian Electric Industries, Inc.",USA,1930.68,10.33,109.90,0.36%,0.00%,58.56%,0.37%,22.81%,25.07,-0.27%,-0.29%,0.08%,-0.09%,0.37%,-1.11%,-3.24%,0.14%,-2.49%,67.82%,86.21%,71.44%,35.17%,-54.68%,23.35%,1.06,8.91%,7.02%,80.23%,71.71%,47.17%,5/10/2024 4:30:00 PM,-2.30%,40.52%,3368.35,18.86,7661940,12.75,18.18,16.92,17.50,37.29%,,
2024-07-19 08:59:21,32,HEPS,D-MARKET Electronic Services & Trading ADR,Turkey,922.93,140.17,,,,6.00%,,,0.16,0.00%,0.00%,-0.30%,0.00%,1.23%,1.23%,3.47%,1.87%,1.87%,1.23%,71.73%,144.78%,101.23%,95.24%,82.22%,0.20,9.71%,7.34%,23.73%,52.05%,99.88%,6/13/2024 8:30:00 AM,3.47%,-1.25%,648.14,2.75,215347,3.21,3.29,3.17,3.28,2.18%,,
2024-07-19 08:59:21,33,HOLI,Hollysys Automation Technologies Ltd,China,1632.97,21.66,48.10,22.67%,0.00%,71.52%,1.21%,11.10%,5.34,0.01%,0.05%,-0.03%,-0.06%,-0.06%,-0.06%,0.13%,0.09%,0.09%,3.89%,22.79%,7.99%,1.96%,53.71%,-0.37%,0.50,0.90%,1.55%,9.34%,14.39%,10.01%,5/16/2024 4:30:00 PM,-0.02%,0.15%,446.44,5.32,286327,26.22,26.29,26.23,26.25,0.13%,,
2024-07-19 08:59:21,34,IGC,IGC Pharma Inc,USA,37.44,,51.82,31.48%,0.00%,3.12%,-4.84%,2.39%,1.24,0.00%,4.65%,5.32%,4.21%,1.75%,1.02%,5.32%,3.12%,3.12%,11.46%,23.44%,3.97%,75.97%,44.74%,76.72%,0.04,7.02%,8.54%,12.36%,5.09%,31.20%,6/24/2024 4:30:00 PM,1.23%,1.66%,358.69,2.98,128800,0.48,0.49,0.47,0.50,2.91%,,
2024-07-19 08:59:21,35,IHI,iShares U.S. Medical Devices ETF,USA,,,,,,,,,,-0.07%,-0.11%,-0.12%,0.11%,0.02%,-0.05%,0.88%,1.48%,1.48%,-0.60%,0.02%,2.92%,1.56%,-0.42%,3.98%,0.80,1.82%,1.29%,0.54%,0.34%,4.18%,,0.22%,1.27%,711.48,2.14,183581,55.30,56.36,55.91,56.12,1.48%,,
2024-07-19 08:59:21,36,ISRG,Intuitive Surgical Inc,USA,159889.08,81.33,352.27,0.69%,-10.35%,86.15%,-0.44%,1.38%,4.87,0.00%,0.25%,-0.07%,0.25%,0.47%,0.47%,1.80%,2.91%,3.15%,1.49%,3.62%,20.97%,21.19%,28.90%,33.61%,11.10,2.37%,1.95%,2.92%,7.77%,24.16%,7/18/2024 4:30:00 PM,0.28%,8.02%,1389.51,5.23,876375,416.14,456.81,439.00,450.76,8.32%,,
2024-07-19 08:59:21,37,JDST,Direxion Daily Junior Gold Miners Index Bear -2X Shares,USA,,,,,,,,,,-0.08%,-0.14%,0.36%,-0.13%,-0.92%,-2.81%,-3.34%,-1.81%,-1.81%,5.73%,-18.81%,-24.79%,-53.77%,-45.22%,-42.43%,1.94,5.96%,4.84%,-8.39%,-12.07%,-43.10%,,-3.65%,6.22%,1132.06,3.60,491126,30.94,32.96,31.55,31.67,2.34%,,
2024-07-19 08:59:21,38,KRE,SPDR S&P Regional Banking ETF,USA,,,,,,,,,,0.07%,0.04%,0.09%,0.30%,1.20%,1.93%,1.49%,1.58%,2.15%,8.72%,20.44%,22.82%,13.78%,20.11%,8.01%,1.33,3.18%,2.23%,13.24%,15.07%,18.78%,,1.74%,-0.09%,13486.21,2.08,3387510,55.71,56.69,55.38,56.63,1.65%,,
2024-07-19 08:59:21,39,KSCP,Knightscope Inc,USA,35.88,,112.58,14.04%,0.46%,3.73%,18.67%,7.48%,8.42,0.70%,0.04%,0.70%,1.44%,-2.28%,-3.93%,-3.93%,-2.18%,-2.18%,2.24%,6.29%,-43.15%,-45.21%,-83.79%,-54.35%,0.03,12.29%,10.50%,0.41%,-13.68%,-47.66%,05/29/2024,-2.18%,6.79%,1888.92,3.91,890340,0.26,0.29,0.27,0.27,4.46%,,
2024-07-19 08:59:21,40,LLY,Lilly(Eli) & Co,USA,829224.00,130.66,851.49,10.41%,-2.57%,73.20%,0.66%,0.70%,5.99,-0.06%,0.02%,-0.02%,0.11%,0.11%,1.34%,0.41%,0.81%,1.86%,-8.00%,-2.13%,16.96%,39.97%,92.37%,49.68%,24.28,3.32%,2.36%,-4.30%,2.05%,22.43%,8/8/2024 8:30:00 AM,2.05%,0.72%,2841.63,3.30,1130940,848.90,880.00,865.32,872.50,2.78%,,
2024-07-19 08:59:21,41,LODE,Comstock Inc,USA,24.73,2.63,126.38,8.58%,13.00%,6.85%,-7.01%,1.16%,1.47,0.06%,0.22%,0.00%,-1.97%,-0.33%,2.29%,-2.72%,-0.06%,3.71%,0.22%,2.35%,-43.56%,-63.34%,-74.07%,-67.35%,0.02,9.25%,9.62%,8.12%,-14.16%,-52.14%,4/30/2024 8:30:00 AM,2.82%,3.76%,1800.95,21.70,4715095,0.17,0.19,0.17,0.18,6.68%,,
2024-07-19 08:59:21,42,ML,MoneyLion Inc,USA,757.67,,5.52,48.80%,-4.84%,28.78%,43.12%,11.42%,0.63,0.01%,-0.01%,0.40%,-1.91%,-1.83%,1.53%,6.39%,9.87%,7.72%,-6.93%,-9.63%,-2.97%,37.39%,466.29%,12.01%,6.70,13.39%,7.65%,-4.89%,-13.13%,22.59%,5/7/2024 8:30:00 AM,2.30%,7.67%,220.92,4.24,112992,63.75,72.87,68.17,70.22,10.15%,,
2024-07-19 08:59:21,43,MLGO,MicroAlgo Inc,China,18.65,,1.71,77.57%,0.00%,0.14%,-0.51%,134.57%,2.30,-1.17%,-3.12%,-1.17%,-4.26%,2.55%,9.91%,9.40%,7.50%,6.10%,-28.75%,-39.93%,-0.77%,-57.42%,-89.70%,-73.12%,2.19,22.16%,46.25%,-70.29%,-53.46%,-80.97%,,9.91%,-6.30%,9387.65,3.09,3504940,2.38,2.70,2.17,2.45,2.98%,,
2024-07-19 08:59:21,44,MMC,"Marsh & McLennan Cos., Inc.",USA,108848.04,28.02,493.07,0.09%,-13.19%,89.87%,-1.99%,0.90%,4.43,-0.02%,0.08%,0.09%,0.03%,-0.02%,0.72%,0.72%,1.44%,1.44%,1.01%,3.68%,9.33%,11.12%,17.71%,16.40%,2.87,1.24%,1.26%,2.80%,4.80%,10.07%,7/18/2024 8:30:00 AM,0.41%,1.03%,1642.67,3.07,608523,217.42,220.95,219.19,220.55,1.44%,,
2024-07-19 08:59:21,45,MOH,Molina Healthcare Inc,USA,16988.14,15.73,57.95,1.11%,-4.37%,99.36%,-3.13%,2.94%,1.71,0.02%,0.02%,0.25%,-0.19%,0.51%,-0.24%,-0.24%,-0.24%,-0.24%,-1.18%,-5.23%,-19.68%,-23.92%,-7.22%,-19.76%,8.17,4.21%,2.47%,-2.30%,-7.91%,-18.39%,7/24/2024 4:30:00 PM,0.31%,0.44%,516.30,3.17,197415,287.74,290.75,286.55,289.90,0.75%,,
2024-07-19 08:59:21,46,MOMO,Hello Group Inc ADR,China,980.25,6.16,144.79,0.08%,0.00%,73.92%,-2.44%,2.72%,3.94,0.07%,0.45%,0.22%,0.22%,-0.51%,-0.66%,2.19%,2.19%,2.19%,-1.24%,13.32%,19.10%,21.51%,-27.78%,6.83%,0.24,3.10%,3.56%,7.04%,13.23%,12.82%,5/28/2024 8:30:00 AM,2.50%,-0.30%,1659.64,2.18,436099,6.62,6.91,6.60,6.76,2.19%,,
2024-07-19 08:59:21,47,MSFD,Direxion Daily MSFT Bear 1X Shares,USA,,,,,,,,,,0.04%,0.04%,0.08%,0.11%,0.11%,-1.08%,-0.71%,-0.93%,-1.00%,3.62%,0.57%,-8.52%,-10.82%,-20.03%,-14.56%,0.22,1.40%,1.37%,3.49%,-1.14%,-10.56%,,-1.30%,1.86%,83.00,15.09,151091,13.24,13.50,13.25,13.31,0.54%,,
2024-07-19 08:59:21,48,NAAS,Naas Technology Inc ADR,China,40.91,,4.15,0.95%,0.00%,13.63%,-49.55%,1.72%,0.07,-0.07%,-2.18%,-5.67%,-0.38%,13.39%,6.11%,1.70%,9.82%,11.45%,131.90%,73.10%,-52.61%,-58.63%,-90.22%,-67.89%,1.46,58.80%,35.74%,157.42%,32.70%,-66.70%,5/9/2024 4:30:00 PM,6.70%,13.10%,2098.54,35.69,9035172,8.09,10.45,8.33,9.76,20.68%,,
2024-07-19 08:59:21,49,NAIL,Direxion Daily Homebuilders & Supplies Bull 3X Shares,USA,,,,,,,,,,-0.13%,-0.39%,-0.75%,0.77%,0.53%,1.99%,0.04%,0.62%,0.35%,17.76%,34.52%,28.16%,24.72%,57.97%,21.73%,8.57,8.98%,6.64%,34.27%,26.98%,35.32%,,1.01%,0.88%,299.96,4.11,148818,131.07,135.19,128.24,133.56,1.90%,,
2024-07-19 08:59:21,50,NATL,NCR Atleos Corp,USA,2452.87,,70.40,2.38%,0.00%,89.68%,,4.47%,3.15,0.05%,-0.11%,-0.23%,-0.41%,0.49%,0.93%,0.93%,5.04%,5.04%,13.18%,21.38%,62.03%,55.02%,,40.02%,1.17,5.06%,4.33%,17.10%,22.85%,45.55%,5/13/2024 4:30:00 PM,0.24%,0.41%,887.41,2.46,262872,33.79,34.27,33.69,34.01,0.65%,,
2024-07-19 08:59:21,51,NFE,New Fortress Energy Inc,USA,5180.84,11.52,115.64,43.61%,0.00%,52.65%,-0.93%,14.70%,17.00,0.00%,0.42%,0.54%,0.51%,1.38%,0.06%,2.49%,2.22%,3.12%,19.12%,19.12%,-10.41%,-24.27%,-12.09%,-33.04%,1.07,5.41%,4.59%,19.40%,8.00%,-16.85%,5/8/2024 8:30:00 AM,0.04%,4.27%,2111.75,2.22,566375,24.22,25.55,24.52,25.26,4.31%,,
2024-07-19 08:59:21,52,NFLX,Netflix Inc.,USA,277938.81,44.75,427.08,0.89%,-8.30%,83.08%,3.04%,1.86%,7.94,-0.42%,0.01%,-0.50%,-0.19%,-0.45%,-2.42%,-0.49%,0.00%,0.78%,-0.40%,-5.93%,5.64%,32.91%,35.06%,32.48%,17.30,2.38%,2.10%,-3.89%,-1.00%,17.36%,7/18/2024 8:30:00 AM,-2.36%,2.74%,3459.48,7.85,3278022,643.04,678.97,635.28,645.02,0.31%,,
2024-07-19 08:59:21,53,NKGN,NKGen Biotech Inc,USA,29.12,,12.14,52.88%,0.00%,9.36%,12.28%,4.50%,0.55,-0.88%,-2.54%,-2.59%,-1.75%,-4.99%,7.62%,5.61%,4.63%,8.65%,17.71%,-5.04%,31.40%,-55.60%,-89.20%,-58.91%,0.14,18.05%,10.06%,-2.96%,-13.96%,-46.59%,,7.55%,-5.34%,2107.99,2.50,634512,1.11,1.19,1.05,1.13,1.80%,,
2024-07-19 08:59:21,54,NVD,GraniteShares 2x Short NVDA Daily ETF,USA,,,,,,,,,,0.22%,0.67%,0.66%,0.67%,0.67%,-0.22%,1.08%,1.08%,0.22%,13.89%,19.95%,-60.16%,-85.13%,,-88.16%,0.20,8.10%,9.03%,6.57%,-19.84%,-81.60%,,-0.22%,1.80%,20837.37,2.44,6129368,2.22,2.31,2.21,2.26,1.58%,,
2024-07-19 08:59:21,55,NVDQ,T-Rex 2X Inverse NVIDIA Daily Target ETF,USA,,,,,,,,,,0.32%,0.49%,0.57%,0.57%,0.74%,-0.16%,0.82%,0.66%,-0.33%,13.33%,18.60%,-60.39%,-85.26%,,-89.12%,0.55,8.04%,9.01%,6.21%,-20.26%,-80.94%,,-0.16%,1.32%,5404.79,3.44,2244387,6.05,6.27,6.03,6.12,1.16%,,
2024-07-19 08:59:21,56,NVDS,Tradr 1.25X NVDA Bear Daily ETF,USA,,,,,,,,,,0.24%,0.58%,0.43%,0.53%,0.58%,-0.29%,0.58%,0.59%,0.41%,9.91%,14.32%,-40.12%,-65.87%,-77.53%,-71.56%,2.32,5.48%,5.58%,5.70%,-9.23%,-60.84%,,-0.12%,0.98%,1606.15,2.19,424528,41.00,42.11,40.83,41.35,0.85%,,
2024-07-19 08:59:21,57,NVOS,Novo Integrated Sciences Inc,USA,10.66,,15.67,6.82%,0.00%,5.17%,8.10%,6.23%,0.98,0.60%,1.41%,0.63%,-0.24%,-4.99%,-13.15%,-13.11%,-12.55%,-12.56%,17.60%,-22.58%,35.93%,-7.35%,-46.72%,-22.78%,0.10,10.92%,13.29%,-7.08%,-9.44%,-41.70%,1/22/2024 4:30:00 PM,-13.15%,21.20%,7059.19,11.22,9551638,0.60,0.74,0.62,0.63,5.26%,,
2024-07-19 08:59:21,58,PALI,Palisade Bio Inc,USA,4.10,,0.91,2.30%,148.01%,6.62%,,2.61%,0.02,-0.46%,-0.46%,0.00%,-0.46%,-3.11%,-5.42%,-6.03%,-12.80%,-0.23%,-3.96%,-7.04%,-14.00%,-45.16%,-86.48%,-50.73%,0.34,7.24%,6.83%,-2.85%,-12.90%,-36.73%,5/14/2024 8:30:00 AM,-10.60%,12.11%,640.19,3.16,239018,4.35,4.89,4.36,4.36,0.23%,,
2024-07-19 08:59:21,59,PANW,Palo Alto Networks Inc,USA,107567.69,48.35,319.87,1.21%,-17.26%,78.61%,-1.29%,3.69%,11.80,0.08%,-0.40%,-0.45%,-0.35%,1.10%,0.06%,-0.36%,-0.21%,-0.24%,-1.28%,4.79%,18.16%,-1.06%,35.04%,12.66%,9.83,2.84%,2.85%,-0.15%,4.60%,12.01%,5/20/2024 4:30:00 PM,0.06%,2.51%,3371.27,2.47,1004036,323.88,336.90,326.03,332.20,2.57%,,
2024-07-19 08:59:21,60,PHAT,Phathom Pharmaceuticals Inc,USA,685.48,,27.99,52.18%,-11.01%,48.17%,6.89%,47.89%,13.40,0.24%,0.25%,0.04%,0.08%,-1.77%,1.91%,3.62%,4.74%,4.74%,0.51%,-1.35%,23.52%,54.07%,-16.54%,28.25%,0.81,8.34%,7.28%,6.88%,9.78%,26.32%,5/9/2024 8:30:00 AM,3.72%,0.98%,617.58,2.28,169720,11.18,12.06,11.26,11.71,4.74%,,
2024-07-19 08:59:21,61,PINS,Pinterest Inc,USA,28105.61,195.07,589.80,13.67%,-0.55%,77.28%,2.30%,5.03%,29.68,-0.40%,-0.37%,-0.22%,0.19%,1.43%,2.08%,2.31%,2.34%,1.93%,-0.36%,-6.97%,25.01%,10.92%,37.87%,11.07%,1.17,3.23%,2.55%,-4.10%,-3.44%,13.79%,7/30/2024 4:30:00 PM,2.39%,-1.90%,8840.67,2.67,2852050,40.96,41.41,40.03,41.14,0.44%,,
2024-07-19 08:59:21,62,PSNL,Personalis Inc,USA,139.98,,43.12,16.98%,-0.15%,41.67%,-3.25%,3.30%,1.42,-0.55%,0.37%,1.70%,2.94%,4.47%,7.37%,9.11%,10.00%,10.00%,62.35%,113.89%,122.73%,66.36%,21.95%,28.33%,0.20,17.32%,10.76%,80.87%,86.78%,90.05%,5/8/2024 4:30:00 PM,7.80%,2.04%,338.72,6.28,256746,2.45,2.79,2.50,2.69,10.00%,,
2024-07-19 08:59:21,63,PSQ,ProShares Short QQQ -1x Shares,USA,,,,,,,,,,0.10%,0.15%,0.16%,0.10%,0.02%,-0.10%,0.25%,-0.22%,0.10%,3.23%,-0.25%,-11.93%,-13.89%,-20.08%,-14.35%,0.56,1.47%,1.19%,1.48%,-2.82%,-12.74%,,-0.14%,0.16%,3316.47,3.05,1220822,40.59,40.71,40.43,40.60,0.02%,,
2024-07-19 08:59:21,64,PVL,Permianville Royalty Trust,USA,47.19,4.86,23.91,24.70%,0.00%,6.20%,-2.76%,0.11%,0.03,0.70%,1.06%,0.02%,0.70%,2.88%,7.52%,6.72%,5.93%,10.85%,24.35%,27.30%,-3.38%,-6.54%,-45.55%,-0.69%,0.07,3.24%,5.00%,25.84%,13.43%,-9.53%,,6.72%,12.61%,74.15,18.89,168962,1.19,1.44,1.28,1.43,20.17%,,
