"Ticker","Sector","Industry","Shares Float","Short Ratio","Average True Range","All-Time High","Change from Open","Average Volume","Relative Volume","Volume","Prev Close","Open","High","Low","Price","Change"
"SSBI","Financial","Banks - Regional",4.84,1.00,0.25,-53.62%,0.00%,5.91,0.00,0,9.28,9.28,9.28,9.28,9.28,0.00%
"SSBK","Financial","Banks - Regional",6.51,2.05,0.77,-12.45%,0.00%,19.66,0.00,0,27.14,27.14,27.14,27.14,27.14,0.00%
"SSD","Basic Materials","Lumber & Wood Production",41.89,3.66,4.06,-22.16%,0.00%,416.31,0.00,47,167.75,169.99,169.99,169.99,169.99,1.34%
"SSFI","Financial","Exchange Traded Fund",,,0.09,-15.91%,0.00%,8.69,0.00,0,21.19,21.19,21.19,21.19,21.19,0.00%
"SSG","Financial","Exchange Traded Fund",,,0.47,-100.00%,0.00%,96.77,0.00,0,6.32,6.32,6.32,6.32,6.32,0.00%
"SSIC","Financial","Asset Management",1.70,1.85,0.37,-16.31%,0.00%,12.11,0.00,0,11.81,11.81,11.81,11.81,11.81,0.00%
"SSKN","Healthcare","Medical Devices",2.02,1.75,0.23,-99.95%,0.00%,5.73,0.00,0,2.90,2.90,2.90,2.90,2.90,0.00%
"SSL","Basic Materials","Specialty Chemicals",631.77,8.79,0.25,-88.81%,0.40%,672.98,0.17,5719,7.62,7.57,7.60,7.49,7.60,-0.26%
"SSLY","Financial","Exchange Traded Fund",,,0.31,-20.49%,0.00%,0.51,0.00,0,42.45,42.45,42.45,42.45,42.45,0.00%
"SSNC","Technology","Software - Application",214.61,2.48,0.84,-27.54%,0.00%,935.79,0.00,0,61.48,61.48,61.48,61.48,61.48,0.00%
"SSO","Financial","Exchange Traded Fund",,,1.21,-0.16%,0.13%,3059.19,0.44,66579,87.73,87.59,88.39,87.45,87.70,-0.03%
"SSP","Communication Services","Broadcasting",61.13,4.78,0.21,-89.66%,0.00%,1064.42,0.00,0,2.86,2.86,2.86,2.86,2.86,0.00%
"SSPX","Financial","Exchange Traded Fund",,,0.15,0.00%,0.00%,0.85,0.00,0,27.94,27.94,27.94,27.94,27.94,0.00%
"SSPY","Financial","Exchange Traded Fund",,,0.34,-1.89%,0.00%,1.01,0.00,0,75.53,75.53,75.53,75.53,75.53,0.00%
"SSRM","Basic Materials","Gold",199.86,2.25,0.20,-89.53%,2.65%,3751.26,0.06,11883,4.87,4.91,5.04,4.87,5.04,3.49%
"SSSS","Financial","Asset Management",21.91,0.44,0.09,-79.68%,0.00%,48.80,0.00,4,3.91,3.90,3.90,3.90,3.90,-0.26%
"SST","Industrials","Specialty Business Services",9.62,4.25,0.10,-96.23%,0.00%,229.50,0.01,101,1.38,1.40,1.40,1.40,1.40,1.45%
"SSTI","Technology","Software - Application",9.33,2.95,0.64,-82.57%,0.00%,61.70,0.00,0,11.53,11.53,11.53,11.53,11.53,0.00%
"SSTK","Communication Services","Internet Content & Information",24.68,12.22,1.23,-71.20%,0.00%,437.03,0.00,2,36.97,36.97,36.97,36.97,36.97,0.00%
"SSUS","Financial","Exchange Traded Fund",,,0.27,0.00%,0.00%,57.15,0.00,0,40.71,40.71,40.71,40.71,40.71,0.00%
"SSXU","Financial","Exchange Traded Fund",,,0.18,-2.06%,0.00%,4.64,0.00,0,28.98,28.98,28.98,28.98,28.98,0.00%
"SSY","Healthcare","Pharmaceutical Retailers",5.18,1.98,0.05,-93.90%,-1.24%,33.85,0.07,125,0.75,0.79,0.79,0.78,0.78,3.71%
"SSYS","Technology","Computer Hardware",57.15,2.94,0.34,-93.78%,0.47%,568.21,0.01,367,8.51,8.55,8.59,8.55,8.59,0.94%
"ST","Technology","Scientific & Technical Instruments",148.90,2.09,0.76,-40.12%,0.00%,2142.58,0.00,0,39.27,39.27,39.27,39.27,39.27,0.00%
"STAA","Healthcare","Medical Instruments & Supplies",48.74,7.55,2.47,-71.79%,-0.22%,559.13,0.02,516,46.00,46.10,46.10,46.00,46.00,0.00%
"STAF","Industrials","Staffing & Employment Services",0.51,0.48,0.46,-100.00%,-2.46%,57.06,13.44,38344,2.58,2.85,2.94,2.66,2.78,7.75%
"STAG","Real Estate","REIT - Industrial",181.81,5.99,0.69,-23.82%,0.88%,1068.61,0.04,2036,36.28,36.45,37.00,35.53,36.77,1.35%
"STAX","Financial","Exchange Traded Fund",,,0.03,-1.30%,0.00%,0.17,0.00,0,25.14,25.14,25.14,25.14,25.14,0.00%
"STBA","Financial","Banks - Regional",37.71,8.21,0.69,-30.08%,0.00%,133.84,0.00,11,33.40,33.40,33.40,33.40,33.40,0.00%
"STBF","Financial","Exchange Traded Fund",,,0.03,0.00%,0.00%,6.88,0.00,0,25.19,25.19,25.19,25.19,25.19,0.00%
"STBX","Communication Services","Internet Content & Information",164.11,0.60,0.01,-99.61%,0.00%,91.90,0.00,0,0.18,0.18,0.18,0.18,0.18,0.00%
"STC","Financial","Insurance - Property & Casualty",27.06,2.45,1.32,-21.15%,0.00%,164.72,0.00,0,63.87,63.87,63.87,63.87,63.87,0.00%
"STCE","Financial","Exchange Traded Fund",,,1.29,-12.04%,0.00%,17.35,0.00,0,36.78,36.78,36.78,36.78,36.78,0.00%
"STCN","Industrials","Integrated Freight & Logistics",53.49,2.44,0.48,-99.90%,0.00%,16.29,0.00,0,12.61,12.61,12.61,12.61,12.61,0.00%
"STE","Healthcare","Medical Devices",98.54,5.26,3.77,-16.88%,0.00%,562.27,0.00,25,215.40,212.73,212.73,212.73,212.73,-1.24%
"STEL","Financial","Banks - Regional",48.20,4.43,0.50,-40.58%,0.00%,157.96,0.00,0,23.00,23.00,23.00,23.00,23.00,0.00%
"STEM","Technology","Software - Infrastructure",150.42,8.21,0.09,-97.73%,1.74%,4261.32,0.14,30449,1.15,1.15,1.17,1.15,1.17,1.74%
"STEP","Financial","Asset Management",55.66,4.86,1.22,-15.92%,0.00%,725.03,0.00,1,45.78,45.78,45.78,45.78,45.78,0.00%
"STER","Technology","Software - Infrastructure",82.32,7.97,0.26,-48.81%,0.00%,325.73,0.00,0,14.84,14.84,14.84,14.84,14.84,0.00%
"STEW","Financial","Closed-End Fund - Equity",51.81,0.33,0.13,-2.32%,0.00%,65.15,0.00,0,14.75,14.75,14.75,14.75,14.75,0.00%
"STG","Consumer Defensive","Education & Training Services",5.09,5.97,0.54,-95.30%,0.00%,4.93,0.00,0,7.30,7.30,7.30,7.30,7.30,0.00%
"STGW","Communication Services","Advertising Agencies",107.60,9.92,0.20,-75.24%,0.00%,547.29,0.00,45,6.99,7.09,7.09,7.09,7.09,1.50%
"STHO","Real Estate","Real Estate Services",11.50,2.98,0.37,-45.12%,0.00%,35.07,0.00,0,11.41,11.41,11.41,11.41,11.41,0.00%
"STI","Industrials","Electrical Equipment & Parts",18.85,0.84,0.16,-96.96%,-0.66%,779.84,1.06,41339,0.42,0.42,0.42,0.41,0.42,-0.80%
"STIM","Healthcare","Diagnostics & Research",27.92,0.85,0.14,-95.05%,5.41%,140.39,0.20,1415,1.85,1.85,1.95,1.85,1.95,5.41%
"STIP","Financial","Exchange Traded Fund",,,0.15,-7.29%,0.00%,466.86,0.00,12,99.34,99.34,99.34,99.34,99.34,0.00%
"STK","Financial","Closed-End Fund - Equity",16.55,0.49,0.45,-0.12%,0.00%,31.79,0.00,0,34.42,34.42,34.42,34.42,34.42,0.00%
"STKH","Consumer Defensive","Packaged Foods",,1.27,0.25,-97.16%,0.00%,9.56,0.00,0,3.35,3.35,3.35,3.35,3.35,0.00%
"STKL","Consumer Defensive","Packaged Foods",114.48,7.06,0.21,-68.12%,0.55%,835.14,0.00,201,5.41,5.41,5.44,5.41,5.44,0.55%
"STKS","Consumer Cyclical","Restaurants",24.81,10.78,0.23,-75.18%,0.00%,142.78,0.00,0,4.08,4.08,4.08,4.08,4.08,0.00%
"STLA","Consumer Cyclical","Auto Manufacturers",1951.87,3.89,0.41,-31.99%,0.60%,6218.03,0.24,75849,20.10,19.95,20.20,19.93,20.07,-0.15%
"STLD","Basic Materials","Steel",146.80,4.83,3.13,-15.32%,0.68%,1281.61,0.01,511,127.28,127.28,128.55,127.28,128.15,0.68%
"STM","Technology","Semiconductors",892.33,3.41,1.04,-41.89%,0.77%,3242.29,0.22,35468,42.58,42.60,43.31,42.59,42.93,0.82%
"STN","Industrials","Engineering & Construction",113.55,7.66,1.62,-2.46%,0.00%,112.42,0.00,0,85.38,85.38,85.38,85.38,85.38,0.00%
"STNC","Financial","Exchange Traded Fund",,,0.17,-4.68%,0.00%,3.63,0.00,0,29.56,29.56,29.56,29.56,29.56,0.00%
"STNE","Technology","Software - Infrastructure",258.01,2.93,0.42,-85.88%,1.90%,5223.64,0.03,6846,13.21,13.18,13.50,13.18,13.43,1.67%
"STNG","Energy","Oil & Gas Midstream",46.77,2.36,1.89,-39.78%,0.44%,697.01,0.03,1067,78.33,78.00,78.34,77.34,78.34,0.01%
"STOK","Healthcare","Biotechnology",38.89,11.14,0.94,-81.48%,0.00%,850.08,0.00,0,13.26,13.26,13.26,13.26,13.26,0.00%
"STOT","Financial","Exchange Traded Fund",,,0.07,-6.76%,0.00%,26.51,0.00,0,46.80,46.80,46.80,46.80,46.80,0.00%
"STPZ","Financial","Exchange Traded Fund",,,0.09,-7.27%,0.00%,66.70,0.00,0,51.65,51.65,51.65,51.65,51.65,0.00%
"STR","Energy","Oil & Gas E&P",77.06,10.58,0.52,-48.57%,0.00%,520.44,0.00,0,24.07,24.07,24.07,24.07,24.07,0.00%
"STRA","Consumer Defensive","Education & Training Services",23.80,3.31,2.03,-58.73%,0.00%,152.24,0.00,0,108.30,108.30,108.30,108.30,108.30,0.00%
"STRL","Industrials","Engineering & Construction",29.86,4.55,4.42,-16.43%,0.00%,340.06,0.05,838,113.75,115.02,115.02,115.02,115.02,1.12%
"STRM","Healthcare","Health Information Services",51.07,1.95,0.05,-97.33%,0.00%,76.66,0.00,0,0.50,0.50,0.50,0.50,0.50,0.00%
"STRO","Healthcare","Biotechnology",75.12,3.93,0.24,-87.10%,0.27%,822.62,0.01,526,3.60,3.64,3.65,3.64,3.65,1.39%
"STRR","Healthcare","Diagnostics & Research",2.18,3.39,0.30,-99.40%,0.00%,16.24,0.00,0,3.91,3.91,3.91,3.91,3.91,0.00%
"STRS","Real Estate","Real Estate - Diversified",6.67,9.77,0.79,-35.67%,0.00%,7.07,0.00,0,25.99,25.99,25.99,25.99,25.99,0.00%
"STRT","Consumer Cyclical","Auto Parts",3.77,0.28,1.04,-78.60%,0.00%,12.58,0.00,0,23.74,23.74,23.74,23.74,23.74,0.00%
"STRV","Financial","Exchange Traded Fund",,,0.32,2.98%,0.00%,73.26,0.01,53,36.06,37.19,37.19,37.19,37.19,3.12%
"STRW","Real Estate","REIT - Healthcare Facilities",2.97,0.56,0.32,-11.26%,0.00%,22.80,0.00,0,11.98,11.98,11.98,11.98,11.98,0.00%
"STSS","Healthcare","Medical Instruments & Supplies",21.13,0.03,0.04,-92.36%,-0.90%,11526.98,0.12,67787,0.28,0.28,0.29,0.27,0.28,-1.29%
"STT","Financial","Asset Management",299.59,2.08,1.23,-33.83%,0.25%,2345.79,0.00,180,75.49,75.42,76.45,75.42,75.61,0.16%
"STTK","Healthcare","Biotechnology",41.06,6.32,0.44,-93.89%,0.00%,451.40,0.00,0,3.70,3.70,3.70,3.70,3.70,0.00%
"STVN","Healthcare","Medical Instruments & Supplies",49.48,6.00,1.09,-45.84%,0.00%,642.39,0.00,0,19.66,19.66,19.66,19.66,19.66,0.00%
"STWD","Real Estate","REIT - Mortgage",296.77,6.10,0.31,-26.00%,1.09%,2236.54,0.13,14737,19.29,19.30,19.56,19.06,19.51,1.14%
"STX","Technology","Computer Hardware",208.89,4.50,2.31,-8.83%,0.36%,2402.89,0.83,99538,106.73,106.90,107.29,106.73,107.28,0.52%
"STXD","Financial","Exchange Traded Fund",,,0.20,-0.03%,0.00%,4.96,0.00,0,31.98,31.98,31.98,31.98,31.98,0.00%
"STXE","Financial","Exchange Traded Fund",,,0.26,-0.10%,0.00%,10.48,0.00,0,30.92,30.92,30.92,30.92,30.92,0.00%
"STXG","Financial","Exchange Traded Fund",,,0.32,-0.02%,0.00%,14.25,0.00,0,41.38,41.38,41.38,41.38,41.38,0.00%
"STXI","Financial","Exchange Traded Fund",,,0.19,0.00%,0.00%,26.79,0.00,0,25.76,25.76,25.76,25.76,25.76,0.00%
"STXK","Financial","Exchange Traded Fund",,,0.27,-3.62%,0.00%,7.21,0.00,0,29.03,29.03,29.03,29.03,29.03,0.00%
"STXM","Financial","Exchange Traded Fund",,,0.21,-4.00%,0.00%,8.92,0.00,0,24.00,24.00,24.00,24.00,24.00,0.00%
"STXS","Healthcare","Medical Instruments & Supplies",67.81,4.04,0.09,-98.79%,0.00%,385.04,0.00,0,1.86,1.86,1.86,1.86,1.86,0.00%
"STXT","Financial","Exchange Traded Fund",,,0.08,-3.27%,0.00%,16.00,0.00,0,20.13,20.13,20.13,20.13,20.13,0.00%
"STXV","Financial","Exchange Traded Fund",,,0.23,-3.08%,0.00%,14.87,0.00,0,28.35,28.35,28.35,28.35,28.35,0.00%
"STZ","Consumer Defensive","Beverages - Wineries & Distilleries",152.61,2.25,5.19,-7.21%,0.99%,1213.87,0.00,261,253.08,252.55,255.06,251.95,255.06,0.78%
"SU","Energy","Oil & Gas Integrated",1284.45,6.30,0.74,-48.99%,0.00%,5003.49,0.00,62,37.89,37.89,37.89,37.89,37.89,0.00%
"SUB","Financial","Exchange Traded Fund",,,0.13,-10.07%,0.00%,368.83,0.00,0,104.70,104.70,104.70,104.70,104.70,0.00%
"SUGP","Industrials","Security & Protection Services",3.70,0.82,0.19,-62.63%,0.00%,32.35,0.88,1426,2.24,2.19,2.19,2.19,2.19,-2.23%
"SUI","Real Estate","REIT - Residential",122.96,2.15,2.25,-43.74%,0.00%,679.15,0.00,0,118.63,118.63,118.63,118.63,118.63,0.00%
"SUM","Basic Materials","Building Materials",119.40,4.53,0.86,-17.54%,0.00%,941.79,0.00,136,37.02,37.02,37.02,37.02,37.02,0.00%
"SUN","Energy","Oil & Gas Refining & Marketing",65.74,1.89,1.18,-12.93%,0.50%,697.12,0.00,100,56.22,56.22,56.57,56.22,56.50,0.50%
"SUNS","Real Estate","REIT - Specialty",,,2.87,-17.45%,-2.78%,163.44,0.08,654,11.30,10.80,10.80,10.50,10.50,-7.08%
"SUNSV","Real Estate","REIT - Specialty",,,3.19,,0.00%,36.57,0.00,0,11.00,11.00,11.00,11.00,11.00,0.00%
"SUP","Consumer Cyclical","Auto Parts",20.99,1.75,0.14,-94.05%,0.00%,54.28,0.00,0,3.20,3.20,3.20,3.20,3.20,0.00%
"SUPL","Financial","Exchange Traded Fund",,,0.28,-6.71%,0.00%,0.05,0.00,0,39.12,39.12,39.12,39.12,39.12,0.00%
"SUPN","Healthcare","Drug Manufacturers - Specialty & Generic",52.63,10.90,0.80,-55.13%,0.00%,562.02,0.00,1,27.48,27.48,27.48,27.48,27.48,0.00%
"SUPP","Financial","Exchange Traded Fund",,,0.52,-0.90%,0.00%,1.21,0.00,0,65.84,65.84,65.84,65.84,65.84,0.00%
"SUPV","Financial","Banks - Regional",78.98,1.24,0.36,-79.87%,0.76%,1404.06,0.01,825,6.54,6.60,6.65,6.60,6.65,1.68%
"SURE","Financial","Exchange Traded Fund",,,0.68,-3.68%,0.00%,0.24,0.00,0,112.62,112.62,112.62,112.62,112.62,0.00%
"SURG","Technology","Software - Application",13.47,2.67,0.19,-96.14%,-3.39%,209.59,0.28,2957,2.84,2.90,2.90,2.80,2.80,-1.35%
"SURI","Financial","Exchange Traded Fund",,,0.45,-14.33%,0.00%,2.70,0.00,0,22.95,22.95,22.95,22.95,22.95,0.00%
"SUSA","Financial","Exchange Traded Fund",,,0.87,0.00%,-1.28%,59.39,0.00,2,115.27,116.76,116.76,115.27,115.27,0.00%
"SUSB","Financial","Exchange Traded Fund",,,0.05,-12.85%,0.00%,101.34,0.00,0,24.55,24.55,24.55,24.55,24.55,0.00%
"SUSC","Financial","Exchange Traded Fund",,,0.10,-19.71%,0.00%,184.47,0.00,3,22.89,22.89,22.89,22.89,22.89,0.00%
"SUSL","Financial","Exchange Traded Fund",,,0.73,-0.04%,0.00%,20.89,0.00,0,100.58,100.58,100.58,100.58,100.58,0.00%
"SUUN","Utilities","Utilities - Renewable",17.61,1.91,0.21,-26.88%,0.00%,40.62,0.00,1,5.85,5.85,5.85,5.85,5.85,0.05%
"SUZ","Basic Materials","Paper & Paper Products",1276.46,2.39,0.29,-30.51%,0.00%,2734.90,0.00,0,9.70,9.70,9.70,9.70,9.70,0.00%
"SVAL","Financial","Exchange Traded Fund",,,0.36,-13.08%,0.00%,7.38,0.00,0,29.21,29.21,29.21,29.21,29.21,0.00%
"SVC","Real Estate","REIT - Hotel & Motel",161.53,8.50,0.15,-89.06%,0.58%,1049.22,0.00,164,5.11,5.13,5.20,5.11,5.16,0.98%
"SVCO","Technology","Software - Application",7.61,1.70,0.86,-11.16%,0.00%,345.08,9.40,162215,19.18,19.18,19.18,19.18,19.18,0.00%
"SVII","Financial","Shell Companies",14.44,0.08,0.01,-0.06%,0.00%,46.19,0.00,0,11.15,11.15,11.15,11.15,11.15,0.00%
"SVIX","Financial","Exchange Traded Fund",,,1.13,-1.12%,-0.08%,942.59,0.12,5613,50.36,50.40,50.91,50.36,50.36,0.00%
"SVM","Basic Materials","Silver",169.52,1.44,0.15,-76.72%,1.88%,1797.55,0.46,40967,3.70,3.73,3.84,3.67,3.80,2.70%
"SVMH","Financial","Shell Companies",35.18,0.01,0.04,-92.14%,-0.20%,8803.60,0.69,305262,0.21,0.20,0.21,0.20,0.20,-2.60%
"SVOL","Financial","Exchange Traded Fund",,,0.09,-19.78%,0.13%,737.86,0.68,25226,22.75,22.76,22.80,22.72,22.79,0.18%
"SVRA","Healthcare","Biotechnology",86.51,4.90,0.29,-99.96%,-0.21%,1766.38,0.03,3086,4.83,4.83,4.83,4.71,4.82,-0.21%
"SVRE","Technology","Scientific & Technical Instruments",,0.93,0.05,-92.27%,0.00%,87.00,0.00,0,0.37,0.37,0.37,0.37,0.37,0.00%
"SVT","Industrials","Aerospace & Defense",0.64,3.90,0.37,-46.80%,0.00%,2.30,0.00,0,11.96,11.96,11.96,11.96,11.96,0.00%
"SVV","Consumer Cyclical","Specialty Retail",27.05,10.15,0.53,-57.11%,0.00%,808.38,0.00,144,11.40,11.53,11.53,11.53,11.53,1.14%
"SVXY","Financial","Exchange Traded Fund",,,0.77,-77.19%,0.32%,1123.44,0.27,15285,63.34,63.43,63.80,63.32,63.63,0.46%
"SW","Consumer Cyclical","Packaging & Containers",244.48,0.00,1.43,-24.47%,0.24%,3786.90,6.67,1263860,45.83,45.26,45.83,45.14,45.37,-1.00%
"SWAG","Communication Services","Advertising Agencies",8.97,1.19,0.07,-84.41%,0.00%,16.25,0.00,0,1.09,1.09,1.09,1.09,1.09,0.00%
"SWAN","Financial","Exchange Traded Fund",,,0.24,-16.26%,0.00%,12.36,0.00,0,29.24,29.24,29.24,29.24,29.24,0.00%
"SWBI","Industrials","Aerospace & Defense",44.63,3.05,0.34,-64.43%,1.00%,394.74,0.28,5472,14.08,13.95,14.10,13.93,14.09,0.07%
"SWI","Technology","Software - Infrastructure",46.43,2.28,0.23,-47.45%,0.09%,463.24,0.00,10,11.50,11.50,11.51,11.50,11.51,0.09%
"SWIM","Industrials","Building Products & Equipment",36.74,5.06,0.20,-92.43%,0.00%,223.91,0.00,0,2.63,2.63,2.63,2.63,2.63,0.00%
"SWIN","Financial","Capital Markets",2.50,0.17,0.89,-95.49%,0.93%,1278.56,0.03,2090,3.24,3.24,3.27,3.17,3.27,0.93%
"SWK","Industrials","Tools & Accessories",153.24,3.53,2.08,-62.36%,3.27%,1510.87,0.09,6573,83.08,82.00,84.99,82.00,84.68,1.93%
"SWKH","Financial","Asset Management",12.33,5.74,0.36,-99.91%,0.00%,11.18,0.00,0,16.60,16.60,16.60,16.60,16.60,0.00%
"SWKS","Technology","Semiconductors",159.86,3.26,2.62,-45.59%,0.02%,2515.46,0.02,3062,110.82,110.97,111.68,110.23,111.00,0.16%
"SWN","Energy","Oil & Gas E&P",1048.50,2.67,0.15,-86.88%,0.65%,13452.46,0.00,110,6.87,6.88,6.93,6.88,6.93,0.84%
"SWTX","Healthcare","Biotechnology",65.45,13.04,1.70,-59.02%,0.00%,798.94,0.00,0,39.54,39.54,39.54,39.54,39.54,0.00%
"SWVL","Technology","Software - Application",4.24,1.09,0.89,-97.49%,0.00%,47.66,0.00,1,6.86,7.16,7.16,7.16,7.16,4.37%
"SWX","Utilities","Utilities - Regulated Gas",71.24,6.01,1.61,-25.52%,0.00%,373.23,0.00,0,71.22,71.22,71.22,71.22,71.22,0.00%
"SWZ","Financial","Closed-End Fund - Foreign",12.96,0.33,0.09,-40.01%,0.00%,18.49,0.00,0,8.24,8.24,8.24,8.24,8.24,0.00%
"SXC","Basic Materials","Coking Coal",83.14,6.22,0.22,-60.07%,2.19%,576.48,0.00,6,9.81,9.60,9.81,9.60,9.81,0.00%
"SXI","Industrials","Specialty Industrial Machinery",11.64,4.78,3.68,-10.41%,0.00%,56.34,0.00,0,165.00,165.00,165.00,165.00,165.00,0.00%
"SXQG","Financial","Exchange Traded Fund",,,0.18,0.00%,0.00%,3.66,0.00,0,30.43,30.43,30.43,30.43,30.43,0.00%
"SXT","Basic Materials","Specialty Chemicals",35.44,2.68,1.38,-27.58%,1.93%,197.56,0.00,16,75.54,75.54,77.00,75.54,77.00,1.93%
"SXTC","Healthcare","Drug Manufacturers - Specialty & Generic",0.68,0.03,0.08,-100.00%,-0.90%,1080.28,0.11,6124,1.07,1.11,1.11,1.09,1.10,2.80%
"SXTP","Healthcare","Biotechnology",9.30,0.39,0.03,-97.46%,0.69%,699.66,2.69,94089,0.23,0.22,0.23,0.22,0.22,-3.13%
"SXUS","Financial","Exchange Traded Fund",,,0.15,-25.02%,0.00%,1.38,0.00,0,18.96,18.96,18.96,18.96,18.96,0.00%
"SY","Healthcare","Health Information Services",72.34,0.26,0.07,-95.23%,0.00%,77.69,0.00,0,1.03,1.03,1.03,1.03,1.03,0.00%
"SYBT","Financial","Banks - Regional",26.84,22.97,1.26,-36.37%,0.00%,85.59,0.00,0,50.08,50.08,50.08,50.08,50.08,0.00%
"SYBX","Healthcare","Biotechnology",7.02,0.37,0.07,-99.87%,0.00%,24.49,0.01,8,1.47,1.52,1.52,1.52,1.52,3.40%
"SYF","Financial","Credit Services",398.73,4.22,1.08,-8.55%,0.00%,4050.06,0.00,70,48.09,48.00,48.00,48.00,48.00,-0.19%
"SYFI","Financial","Exchange Traded Fund",,,0.14,-0.25%,0.00%,109.09,0.00,0,35.26,35.26,35.26,35.26,35.26,0.00%
"SYK","Healthcare","Medical Devices",357.44,3.15,5.14,-8.07%,-1.12%,1306.54,0.00,220,337.34,336.00,337.34,332.23,332.23,-1.51%
"SYLD","Financial","Exchange Traded Fund",,,0.73,-8.23%,0.00%,78.14,0.00,3,67.45,67.45,67.45,67.45,67.45,0.00%
"SYM","Industrials","Specialty Industrial Machinery",37.84,8.52,1.76,-41.47%,2.38%,1242.82,0.12,7414,36.50,36.67,37.55,36.50,37.54,2.86%
"SYNA","Technology","Semiconductors",38.73,9.68,2.63,-70.15%,0.00%,297.52,0.00,0,89.36,89.36,89.36,89.36,89.36,0.00%
"SYNB","Financial","Exchange Traded Fund",,,0.17,-0.65%,0.00%,0.22,0.00,0,31.52,31.52,31.52,31.52,31.52,0.00%
"SYNX","Technology","Communication Equipment",1.10,1.95,0.43,-25.12%,0.00%,10.70,0.00,0,3.07,3.07,3.07,3.07,3.07,0.00%
"SYPR","Consumer Cyclical","Auto Parts",11.97,24.75,0.05,-95.57%,0.00%,24.79,0.00,0,1.86,1.86,1.86,1.86,1.86,0.00%
"SYRA","Healthcare","Medical Care Facilities",4.90,0.60,0.10,-84.11%,0.00%,437.66,0.05,1101,1.33,1.33,1.33,1.33,1.33,0.00%
"SYRE","Healthcare","Biotechnology",46.19,13.25,2.34,-91.25%,0.00%,587.87,0.00,0,27.88,27.88,27.88,27.88,27.88,0.00%
"SYRS","Healthcare","Biotechnology",19.89,11.06,0.29,-97.68%,0.00%,118.06,0.00,18,5.63,5.65,5.65,5.65,5.65,0.36%
"SYT","Technology","Software - Application",,0.00,0.41,-78.83%,-1.07%,415.61,0.39,8176,1.95,1.87,1.91,1.75,1.85,-5.13%
"SYTA","Technology","Communication Equipment",4.36,0.06,0.17,-100.00%,-1.57%,2398.16,0.11,13385,0.75,0.76,0.76,0.75,0.75,-0.27%
"SYY","Consumer Defensive","Food Distribution",497.10,2.84,1.11,-23.52%,0.81%,3276.50,0.00,200,69.64,69.44,70.00,69.44,70.00,0.52%
"SZK","Financial","Exchange Traded Fund",,,0.15,-99.27%,0.00%,2.81,0.00,0,13.21,13.21,13.21,13.21,13.21,0.00%
"SZNE","Financial","Exchange Traded Fund",,,0.22,-9.39%,0.00%,3.19,0.00,0,36.57,36.57,36.57,36.57,36.57,0.00%
"T","Communication Services","Telecom Services",7161.85,3.27,0.29,-58.34%,0.11%,34328.92,0.03,45285,18.74,18.69,18.76,18.55,18.71,-0.16%
"TAC","Utilities","Utilities - Independent Power Producers",302.34,5.28,0.14,-81.37%,0.43%,814.60,0.01,508,7.02,7.02,7.05,7.02,7.05,0.43%
"TACK","Financial","Exchange Traded Fund",,0.01,0.17,-2.24%,0.00%,18.75,0.00,0,26.38,26.38,26.38,26.38,26.38,0.00%
"TACT","Technology","Computer Hardware",9.09,2.35,0.19,-89.47%,0.00%,22.09,0.00,0,3.58,3.58,3.58,3.58,3.58,0.00%
"TAFI","Financial","Exchange Traded Fund",,,0.05,-1.38%,0.00%,170.91,0.00,0,24.98,24.98,24.98,24.98,24.98,0.00%
"TAFL","Financial","Exchange Traded Fund",,,0.08,-1.07%,0.00%,0.42,0.00,0,25.39,25.39,25.39,25.39,25.39,0.00%
"TAFM","Financial","Exchange Traded Fund",,,0.07,-0.80%,0.00%,4.78,0.00,0,25.35,25.35,25.35,25.35,25.35,0.00%
"TAGG","Financial","Exchange Traded Fund",,,0.15,-16.32%,0.00%,1.02,0.00,0,42.22,42.22,42.22,42.22,42.22,0.00%
"TAGS","Financial","Exchange Traded Fund",,,0.30,-64.49%,0.00%,2.89,0.00,0,25.99,25.99,25.99,25.99,25.99,0.00%
"TAIL","Financial","Exchange Traded Fund",,,0.09,-57.44%,0.00%,33.19,0.00,0,11.59,11.59,11.59,11.59,11.59,0.00%
"TAIT","Technology","Electronics & Computer Distribution",3.17,0.22,0.07,-75.91%,-1.33%,12.43,0.04,26,2.84,2.86,2.86,2.82,2.82,-0.63%
"TAK","Healthcare","Drug Manufacturers - Specialty & Generic",3137.28,4.77,0.14,-57.62%,0.08%,1495.02,0.01,999,13.25,13.25,13.26,13.25,13.26,0.08%
"TAL","Consumer Defensive","Education & Training Services",454.82,3.77,0.43,-88.30%,0.71%,6588.37,0.03,8561,10.46,10.57,10.70,10.57,10.65,1.77%
"TALK","Healthcare","Health Information Services",122.22,2.94,0.14,-83.53%,1.93%,1537.70,0.05,3534,2.01,2.01,2.05,1.99,2.05,1.99%
"TALO","Energy","Oil & Gas E&P",144.34,7.03,0.33,-69.55%,-1.21%,1838.74,0.00,38,11.46,11.60,11.60,11.46,11.46,0.00%
"TAN","Financial","Exchange Traded Fund",,,1.31,-86.22%,2.22%,1316.92,0.33,22038,41.39,41.50,42.60,41.38,42.42,2.49%
"TANH","Consumer Defensive","Household & Personal Products",2.24,0.37,0.09,-99.99%,-3.95%,1892.97,0.15,14148,0.75,0.76,0.78,0.73,0.73,-2.67%
